projectandfeature,methodname,totaltraces,truetraces,precision,recall
gnuplot-4.4.2-threedkit,BM25,1,1,1.0,1.0
gnuplot-4.4.2-strchr,BM25,29,1,0.034482758620689655,1.0
gnuplot-4.4.2-have_isnan,BM25,66,1,0.015151515151515152,1.0
gnuplot-4.4.2-have_strcspn,BM25,66,1,0.015151515151515152,1.0
gnuplot-4.4.2-gnuplot_gplt_x11_h,BM25,33,1,0.030303030303030304,1.0
gnuplot-4.4.2-_macintosh,BM25,3,1,0.0,0.0
gnuplot-4.4.2-image_surface,BM25,47,1,0.02127659574468085,1.0
gnuplot-4.4.2-pathsep,BM25,3,1,0.3333333333333333,1.0
gnuplot-4.4.2-max_name_len,BM25,113,1,0.008849557522123894,1.0
gnuplot-4.4.2-s_iflnk,BM25,1,1,1.0,1.0
gnuplot-4.4.2-_o_binary,BM25,2,1,0.5,1.0
gnuplot-4.4.2-iuclc,BM25,1,1,1.0,1.0
gnuplot-4.4.2-color_h,BM25,58,1,0.017241379310344827,1.0
gnuplot-4.4.2-hungarian,BM25,1,1,1.0,1.0
gnuplot-4.4.2-gnuplot_winmain_h,BM25,9,1,0.1111111111111111,1.0
gnuplot-4.4.2-_libc,BM25,3,1,0.3333333333333333,1.0
gnuplot-4.4.2-win16,BM25,4,1,0.0,0.0
gnuplot-4.4.2-have_stdbool_h,BM25,65,1,0.015384615384615385,1.0
gnuplot-4.4.2-have_stpcpy,BM25,65,1,0.015384615384615385,1.0
gnuplot-4.4.2-ibmpc,BM25,1,1,1.0,1.0
gnuplot-4.4.2-missing_rl_ding,BM25,87,1,0.011494252873563218,1.0
gnuplot-4.4.2-_mouse_c,BM25,37,1,0.02702702702702703,1.0
gnuplot-4.4.2-nx_current_compiler_release,BM25,81,1,0.012345679012345678,1.0
gnuplot-4.4.2-dos386,BM25,6,1,0.0,0.0
gnuplot-4.4.2-have_readline_reset,BM25,83,1,0.012048192771084338,1.0
gnuplot-4.4.2-helpmail,BM25,1,1,1.0,1.0
gnuplot-4.4.2-ipf_menu_sections,BM25,29,1,0.034482758620689655,1.0
gnuplot-4.4.2-s_ifreg,BM25,1,1,1.0,1.0
gnuplot-4.4.2-maxpathlen,BM25,3,1,0.3333333333333333,1.0
gnuplot-4.4.2-pango_version_minor,BM25,15,1,0.06666666666666667,1.0
gnuplot-4.4.2-can_drop_color,BM25,111,1,0.009009009009009009,1.0
gnuplot-4.4.2-have_erfc,BM25,66,1,0.015151515151515152,1.0
gnuplot-4.4.2-apollo,BM25,7,1,0.14285714285714285,1.0
gnuplot-4.4.2-action_null,BM25,90,1,0.011111111111111112,1.0
gnuplot-4.4.2-s_ifchr,BM25,1,1,1.0,1.0
gnuplot-4.4.2-s_issock,BM25,1,1,1.0,1.0
gnuplot-4.4.2-gamma,BM25,14,1,0.07142857142857142,1.0
gnuplot-4.4.2-single_palette_bit_shift,BM25,78,1,0.01282051282051282,1.0
gnuplot-4.4.2-unixpc,BM25,4,1,0.25,1.0
gnuplot-4.4.2-docs_xref_main,BM25,70,1,0.014285714285714285,1.0
gnuplot-4.4.2-rgip,BM25,2,1,0.5,1.0
gnuplot-4.4.2-have_libpng,BM25,65,1,0.015384615384615385,1.0
gnuplot-4.4.2-onocr,BM25,1,1,1.0,1.0
gnuplot-4.4.2-have_stricmp,BM25,66,1,0.015151515151515152,1.0
gnuplot-4.4.2-va_start,Classic vector model,119,1,0.008403361344537815,1.0
gnuplot-4.4.2-matrix_h,BM25,24,1,0.041666666666666664,1.0
gnuplot-4.4.2-s_isreg,Classic vector model,1,1,1.0,1.0
gnuplot-4.4.2-grass,BM25,3,1,0.3333333333333333,1.0
gnuplot-4.4.2-keyword_bgnd,Classic vector model,18,1,0.05555555555555555,1.0
gnuplot-4.4.2-ansi_c,BM25,20,1,0.05,1.0
gnuplot-4.4.2-maxhostnamelen,Classic vector model,1,1,1.0,1.0
gnuplot-4.4.2-gnuplot_gp_cairo_helpers_h,Classic vector model,141,1,0.0,0.0
gnuplot-4.4.2-xk_kp_begin,BM25,47,1,0.02127659574468085,1.0
gnuplot-4.4.2-uis,Classic vector model,140,1,0.007142857142857143,1.0
gnuplot-4.4.2-have_sys_param_h,BM25,123,1,0.008130081300813009,1.0
gnuplot-4.4.2-have_memset,Classic vector model,62,1,0.0,0.0
gnuplot-4.4.2-s_ifmpb,BM25,1,1,1.0,1.0
gnuplot-4.4.2-allow_dummy_var_for_gray,Classic vector model,108,1,0.0,0.0
gnuplot-4.4.2-docs_doc2x_h,BM25,17,1,0.058823529411764705,1.0
gnuplot-4.4.2-missing_rl_tilde_expansion,Classic vector model,75,1,0.013333333333333334,1.0
gnuplot-4.4.2-have_vfprintf,Classic vector model,67,1,0.014925373134328358,1.0
gnuplot-4.4.2-have_sys_stat_h,Classic vector model,133,1,0.0,0.0
gnuplot-4.4.2-test_termdoc,Classic vector model,53,1,0.018867924528301886,1.0
gnuplot-4.4.2-xk_kp_left,Classic vector model,46,1,0.021739130434782608,1.0
gnuplot-4.4.2-m_pi_2,BM25,1,1,1.0,1.0
gnuplot-4.4.2-gnuplot_datafile_h,Classic vector model,139,1,0.0,0.0
gnuplot-4.4.2-tiocgltc,BM25,1,1,1.0,1.0
gnuplot-4.4.2-gnuplot_scanner_h,BM25,5,1,0.2,1.0
gnuplot-4.4.2-disable_space_raises_console,Classic vector model,59,1,0.0,0.0
gnuplot-4.4.2-shell_dir_dialog,BM25,71,1,0.014084507042253521,1.0
gnuplot-4.4.2-nccs,BM25,1,1,1.0,1.0
gnuplot-4.4.2-linuxvga,Classic vector model,5,1,0.0,0.0
gnuplot-4.4.2-bif_editbox,BM25,2,1,0.5,1.0
gnuplot-4.4.2-notimezone,Classic vector model,1,1,1.0,1.0
gnuplot-4.4.2-infinities,BM25,5,1,0.2,1.0
gnuplot-4.4.2-xk_kp_insert,BM25,28,1,0.03571428571428571,1.0
gnuplot-4.4.2-gnugraph,Classic vector model,4,1,0.25,1.0
gnuplot-4.4.2-bindir,BM25,1,1,1.0,1.0
gnuplot-4.4.2-pi,Classic vector model,153,1,0.006535947712418301,1.0
gnuplot-4.4.2-gp_getcwd,BM25,101,1,0.009900990099009901,1.0
gnuplot-4.4.2-hidden3d_var_ptsize,Classic vector model,84,1,0.011904761904761904,1.0
gnuplot-4.4.2-eam_objects,BM25,62,1,0.016129032258064516,1.0
gnuplot-4.4.2-gnuplot_fit_h,Classic vector model,129,1,0.0,0.0
gnuplot-4.4.2-have_sys_ioctl_h,BM25,113,1,0.008849557522123894,1.0
gnuplot-4.4.2-gnuplot_bitmap_h,Classic vector model,148,1,0.0,0.0
gnuplot-4.4.2-dosx286,BM25,1,1,1.0,1.0
gnuplot-4.4.2-vkill,Classic vector model,1,1,1.0,1.0
gnuplot-4.4.2-short_termlist,Classic vector model,2,1,0.5,1.0
gnuplot-4.4.2-gp_farmalloc,Classic vector model,108,1,0.009259259259259259,1.0
gnuplot-4.4.2-o_binary,Classic vector model,141,1,0.0070921985815602835,1.0
gnuplot-4.4.2-pc,Classic vector model,52,1,0.019230769230769232,1.0
gnuplot-4.4.2-parse_h,Classic vector model,34,1,0.029411764705882353,1.0
gnuplot-4.4.2-gnuplot_history_h,Classic vector model,141,1,0.0,0.0
gnuplot-4.4.2-sample_csplines_to_full_range,Classic vector model,88,1,0.0,0.0
gnuplot-4.4.2-_win32_winnt,Classic vector model,18,1,0.05555555555555555,1.0
gnuplot-4.4.2-postscript_driver,Classic vector model,30,1,0.03333333333333333,1.0
gnuplot-4.4.2-action_show,Classic vector model,60,1,0.016666666666666666,1.0
gnuplot-4.4.2-gnuplot_interpol_h,Classic vector model,142,1,0.007042253521126761,1.0
gnuplot-4.4.2-showcmdline,Classic vector model,1,1,1.0,1.0
gnuplot-4.4.2-xk_sys_req,Classic vector model,120,1,0.0,0.0
gnuplot-4.4.2-have_doprnt,Classic vector model,65,1,0.0,0.0
gnuplot-4.4.2-test_strftime,Classic vector model,57,1,0.0,0.0
gnuplot-4.4.2-readline,Classic vector model,14,1,0.07142857142857142,1.0
gnuplot-4.4.2-dbl_max_10_exp,Classic vector model,131,1,0.0,0.0
gnuplot-4.4.2-centre,Classic vector model,19,1,0.05263157894736842,1.0
gnuplot-4.4.2-stdout,Classic vector model,25,1,0.04,1.0
gnuplot-4.4.2-gnuplot_tabulate_h,Classic vector model,146,1,0.00684931506849315,1.0
gnuplot-4.4.2-s_ifnwk,Classic vector model,1,1,1.0,1.0
gnuplot-4.4.2-backside_linetype_offset,Classic vector model,43,1,0.023255813953488372,1.0
gnuplot-4.4.2-windows_no_gui,Classic vector model,52,1,0.0,0.0
gnuplot-4.4.2-win32,Classic vector model,18,1,0.05555555555555555,1.0
gnuplot-4.4.2-special_getc,Classic vector model,140,1,0.0,0.0
gnuplot-4.4.2-_ibmr2,Classic vector model,2,1,0.5,1.0
gnuplot-4.4.2-have_getcwd,Classic vector model,62,1,0.0,0.0
gnuplot-4.4.2-win_ipc,Classic vector model,87,1,0.011494252873563218,1.0
gnuplot-4.4.2-with_adv_dir_dialog,BM25,72,1,0.013888888888888888,1.0
gnuplot-4.4.2-gnuplot_setshow_h,Classic vector model,130,1,0.0,0.0
gnuplot-4.4.2-tcgets,BM25,1,1,1.0,1.0
gnuplot-4.4.2-s_irusr,Classic vector model,1,1,1.0,1.0
gnuplot-4.4.2-have_time_h,BM25,86,1,0.011627906976744186,1.0
gnuplot-4.4.2-have_time_t_in_time_h,Classic vector model,78,1,0.0,0.0
gnuplot-4.4.2-have_gd_png,BM25,80,1,0.0125,1.0
gnuplot-4.4.2-mouse_all_windows,BM25,60,1,0.016666666666666666,1.0
gnuplot-4.4.2-have_libeditline,Classic vector model,64,1,0.0,0.0
gnuplot-4.4.2-emxvesa,BM25,2,1,0.5,1.0
gnuplot-4.4.2-default_timestamp_format,Classic vector model,137,1,0.0,0.0
gnuplot-4.4.2-have_libaquaterm,Classic vector model,67,1,0.014925373134328358,1.0
gnuplot-4.4.2-dbl_epsilon,BM25,16,1,0.0625,1.0
gnuplot-4.4.2-abs,Classic vector model,39,1,0.02564102564102564,1.0
gnuplot-4.4.2-volatile_refresh,Classic vector model,16,1,0.0625,1.0
gnuplot-4.4.2-gnuplot_save_h,BM25,56,1,0.017857142857142856,1.0
gnuplot-4.4.2-gnuplot_plot2d_h,Classic vector model,135,1,0.0,0.0
gnuplot-4.4.2-_windows,BM25,36,1,0.027777777777777776,1.0
gnuplot-4.4.2-tcsetsw,Classic vector model,1,1,1.0,1.0
gnuplot-4.4.2-max_line_len,BM25,127,1,0.007874015748031496,1.0
gnuplot-4.4.2-amiga_ac_5,BM25,10,1,0.1,1.0
gnuplot-4.4.2-have_libreadline,Classic vector model,65,1,0.0,0.0
gnuplot-4.4.2-wgp_console,Classic vector model,14,1,0.07142857142857142,1.0
gnuplot-4.4.2-wc_no_best_fit_chars,Classic vector model,103,1,0.0,0.0
gnuplot-4.4.2-have_struct_exception_in_math_h,BM25,70,1,0.014285714285714285,1.0
gnuplot-4.4.2-have_memcpy,Classic vector model,65,1,0.0,0.0
gnuplot-4.4.2-gnuplot_plot_h,Classic vector model,151,1,0.0,0.0
gnuplot-4.4.2-two_side_differentiation,Classic vector model,63,1,0.0,0.0
gnuplot-4.4.2-have_gd_jpeg,BM25,71,1,0.014084507042253521,1.0
gnuplot-4.4.2-huge_val,Classic vector model,89,1,0.011235955056179775,1.0
gnuplot-4.4.2-fd_set,BM25,103,1,0.009708737864077669,1.0
gnuplot-4.4.2-have_bzero,Classic vector model,66,1,0.0,0.0
gnuplot-4.4.2-vrprnt,BM25,1,1,1.0,1.0
gnuplot-4.4.2-have_strncasecmp,BM25,65,1,0.015384615384615385,1.0
gnuplot-4.4.2-crippled_select,Classic vector model,32,1,0.0,0.0
gnuplot-4.4.2-gnuplot_history_file,BM25,18,1,0.05555555555555555,1.0
gnuplot-4.4.2-gnuplot_wxt_term_h,Classic vector model,125,1,0.0,0.0
gnuplot-4.4.2-gnuplot_tables_h,BM25,19,1,0.05263157894736842,1.0
gnuplot-4.4.2-wdlen,Classic vector model,1,1,1.0,1.0
gnuplot-4.4.2-sigfunc_no_int_arg,BM25,74,1,0.013513513513513514,1.0
gnuplot-4.4.2-xapplresdir,Classic vector model,2,1,0.5,1.0
gnuplot-4.4.2-have_stdlib_h,Classic vector model,70,1,0.0,0.0
gnuplot-4.4.2-have_unistd_h,BM25,66,1,0.015151515151515152,1.0
gnuplot-4.4.2-inrange,Classic vector model,15,1,0.06666666666666667,1.0
gnuplot-4.4.2-isc22,BM25,2,1,0.5,1.0
gnuplot-4.4.2-column_help,Classic vector model,71,1,0.0,0.0
gnuplot-4.4.2-all_term_doc,Classic vector model,112,1,0.0,0.0
gnuplot-4.4.2-gp_sleep,BM25,104,1,0.009615384615384616,1.0
gnuplot-4.4.2-dist_contact,Classic vector model,145,1,0.0,0.0
gnuplot-4.4.2-djgpp,BM25,10,1,0.1,1.0
gnuplot-4.4.2-coordval_float,Classic vector model,12,1,0.08333333333333333,1.0
gnuplot-4.4.2-have_strchr,BM25,72,1,0.013888888888888888,1.0
gnuplot-4.4.2-use_x11_multibyte,BM25,35,1,0.02857142857142857,1.0
gnuplot-4.4.2-gnuplot_readline_h,Classic vector model,141,1,0.0,0.0
gnuplot-4.4.2-s_ifblk,BM25,1,1,1.0,1.0
gnuplot-4.4.2-have_dirent_h,Classic vector model,66,1,0.0,0.0
gnuplot-4.4.2-xk_kp_delete,BM25,34,1,0.029411764705882353,1.0
gnuplot-4.4.2-have_gd_ttf,Classic vector model,67,1,0.0,0.0
gnuplot-4.4.2-have_locale_h,Classic vector model,67,1,0.014925373134328358,1.0
gnuplot-4.4.2-have_strerror,Classic vector model,64,1,0.0,0.0
gnuplot-4.4.2-alliant,Classic vector model,2,2,0.5,0.5
gnuplot-4.4.2-hidden3d_gridbox,Classic vector model,18,1,0.05555555555555555,1.0
gnuplot-4.4.2-have_gamma,BM25,70,1,0.014285714285714285,1.0
gnuplot-4.4.2-sigpipe,Classic vector model,2,1,0.5,1.0
gnuplot-4.4.2-gnuplot_wxt_h,Classic vector model,141,1,0.0,0.0
gnuplot-4.4.2-infinity,BM25,7,1,0.14285714285714285,1.0
gnuplot-4.4.2-getcolor_h,Classic vector model,14,1,0.07142857142857142,1.0
gnuplot-4.4.2-xk_kp_page_up,BM25,37,1,0.02702702702702703,1.0
gnuplot-4.4.2-s_isnwk,Classic vector model,1,1,1.0,1.0
gnuplot-4.4.2-x11,BM25,30,1,0.03333333333333333,1.0
gnuplot-4.4.2-have_memmove,BM25,66,1,0.015151515151515152,1.0
gnuplot-4.4.2-pm_cmds_h,Classic vector model,62,1,0.0,0.0
gnuplot-4.4.2-pslatex_driver,BM25,26,1,0.038461538461538464,1.0
gnuplot-4.4.2-s_ifsock,BM25,1,1,1.0,1.0
gnuplot-4.4.2-have_on_exit,BM25,84,1,0.011904761904761904,1.0
gnuplot-4.4.2-s_ismpb,Classic vector model,1,1,1.0,1.0
gnuplot-4.4.2-stdfn_h,BM25,40,1,0.025,1.0
gnuplot-4.4.2-ultrix,BM25,3,1,0.3333333333333333,1.0
gnuplot-4.4.2-standard_font_dialog,BM25,70,1,0.014285714285714285,1.0
gnuplot-4.4.2-e_minexp,BM25,4,1,0.25,1.0
gnuplot-4.4.2-true,Classic vector model,71,1,0.014084507042253521,1.0
gnuplot-4.4.2-use_own_winsystem_function,Classic vector model,68,1,0.0,0.0
gnuplot-4.4.2-lint,BM25,1,71,1.0,0.014084507042253521
gnuplot-4.4.2-maxint,Classic vector model,4,1,0.25,1.0
gnuplot-4.4.2-term_post_h,BM25,91,1,0.01098901098901099,1.0
gnuplot-4.4.2-faralloc,BM25,2,1,0.5,1.0
gnuplot-4.4.2-s_iexec,Classic vector model,1,1,1.0,1.0
gnuplot-4.4.2-gp_macros,BM25,108,1,0.009259259259259259,1.0
gnuplot-4.4.2-missing_rl_forced_update_display,BM25,95,1,0.010526315789473684,1.0
gnuplot-4.4.2-vreprint,BM25,1,1,1.0,1.0
gnuplot-4.4.2-flt_epsilon,Classic vector model,9,1,0.1111111111111111,1.0
gnuplot-4.4.2-have_snprintf,Classic vector model,68,1,0.014705882352941176,1.0
gnuplot-4.4.2-gp_matherr,BM25,101,1,0.009900990099009901,1.0
gnuplot-4.4.2-gp_enh_est,Classic vector model,124,1,0.0,0.0
gnuplot-4.4.2-wxt_multithreaded,BM25,11,1,0.09090909090909091,1.0
gnuplot-4.4.2-s_iwrite,Classic vector model,1,1,1.0,1.0
gnuplot-4.4.2-triangle_linesdrawn_pattern,BM25,30,1,0.03333333333333333,1.0
gnuplot-4.4.2-gnuplot_wxt_cairo_h,BM25,13,1,0.07692307692307693,1.0
gnuplot-4.4.2-s_ififo,Classic vector model,2,1,0.5,1.0
gnuplot-4.4.2-stdc_headers,Classic vector model,9,1,0.0,0.0
gnuplot-4.4.2-dos16,Classic vector model,2,1,0.5,1.0
gnuplot-4.4.2-have_erf,Classic vector model,81,1,0.0,0.0
gnuplot-4.4.2-gnuplot_eval_h,Classic vector model,135,1,0.0,0.0
gnuplot-4.4.2-gpr,BM25,24,1,0.041666666666666664,1.0
gnuplot-4.4.2-have_atexit,BM25,67,1,0.014925373134328358,1.0
gnuplot-4.4.2-msdos,Classic vector model,15,1,0.06666666666666667,1.0
gnuplot-4.4.2-vws_xmax,Classic vector model,30,1,0.0,0.0
gnuplot-4.4.2-mieee,Classic vector model,1,1,1.0,1.0
gnuplot-4.4.2-let_xputpixel_swap_bytes,Classic vector model,135,1,0.0,0.0
gnuplot-4.4.2-noexport,Classic vector model,1,1,1.0,1.0
gnuplot-4.4.2-constants,Classic vector model,18,1,0.0,0.0
gnuplot-4.4.2-badrand,Classic vector model,1,1,1.0,1.0
gnuplot-4.4.2-title_bar_drawing_msg,Classic vector model,70,1,0.0,0.0
gnuplot-4.4.2-have_bcopy,BM25,65,1,0.015384615384615385,1.0
gnuplot-4.4.2-gnuplot_graphics_h,Classic vector model,123,1,0.0,0.0
gnuplot-4.4.2-left,BM25,46,1,0.021739130434782608,1.0
gnuplot-4.4.2-home,BM25,13,1,0.07692307692307693,1.0
gnuplot-4.4.2-have_tcgetattr,Classic vector model,66,1,0.0,0.0
gnuplot-4.4.2-_have_mouse_h,BM25,83,1,0.012048192771084338,1.0
gnuplot-4.4.2-pm_keep_old_enhanced_text,BM25,119,1,0.008403361344537815,1.0
gnuplot-4.4.2-xk_kp_end,Classic vector model,152,1,0.0,0.0
gnuplot-4.4.2-_msc_ver,BM25,7,1,0.0,0.0
gnuplot-4.4.2-sgtty,BM25,1,1,1.0,1.0
gnuplot-4.4.2-have_decl_signgam,BM25,76,1,0.013157894736842105,1.0
gnuplot-4.4.2-gnuplot_axis_h,BM25,44,1,0.022727272727272728,1.0
gnuplot-4.4.2-s_isdir,Classic vector model,3,1,0.3333333333333333,1.0
gnuplot-4.4.2-sco,BM25,15,1,0.06666666666666667,1.0
gnuplot-4.4.2-term_help,Classic vector model,101,1,0.0,0.0
gnuplot-4.4.2-termios,BM25,1,1,1.0,1.0
gnuplot-4.4.2-x11_polyline,Classic vector model,36,1,0.0,0.0
gnuplot-4.4.2-isascii,BM25,1,1,1.0,1.0
gnuplot-4.4.2-unk,Classic vector model,36,1,0.027777777777777776,1.0
gnuplot-4.4.2-gnuplot_standard_h,Classic vector model,131,1,0.0,0.0
gnuplot-4.4.2-xk_kp_down,BM25,36,1,0.027777777777777776,1.0
gnuplot-4.4.2-verylarge,Classic vector model,17,1,0.058823529411764705,1.0
gnuplot-4.4.2-have_libgd,BM25,67,1,0.014925373134328358,1.0
gnuplot-4.4.2-have_isascii,Classic vector model,67,1,0.014925373134328358,1.0
gnuplot-4.4.2-have_termios_h,Classic vector model,67,1,0.014925373134328358,1.0
gnuplot-4.4.2-unixplot,BM25,4,1,0.25,1.0
gnuplot-4.4.2-have_strdup,Classic vector model,66,1,0.015151515151515152,1.0
gnuplot-4.4.2-pipe_ipc,BM25,27,1,0.037037037037037035,1.0
gnuplot-4.4.2-m_pi,BM25,16,1,0.0625,1.0
gnuplot-4.4.2-have_values_h,BM25,74,1,0.013513513513513514,1.0
gnuplot-4.4.2-gnuplot_help_h,BM25,57,1,0.017543859649122806,1.0
gnuplot-4.4.2-gp_inline,Classic vector model,98,1,0.0,0.0
gnuplot-4.4.2-eof,BM25,76,1,0.013157894736842105,1.0
gnuplot-4.4.2-s_ifdir,Classic vector model,3,1,0.3333333333333333,1.0
gnuplot-4.4.2-vwerase,BM25,1,1,1.0,1.0
gnuplot-4.4.2-shell,Classic vector model,14,1,0.07142857142857142,1.0
gnuplot-4.4.2-history_size,BM25,95,1,0.010526315789473684,1.0
gnuplot-4.4.2-have_config_h,Classic vector model,80,1,0.0125,1.0
gnuplot-4.4.2-use_mouse,BM25,38,1,0.02631578947368421,1.0
gnuplot-4.4.2-osk,Classic vector model,4,1,0.0,0.0
gnuplot-4.4.2-docs_termdoc_main,Classic vector model,72,1,0.013888888888888888,1.0
gnuplot-4.4.2-gnuplot_gadgets_h,Classic vector model,139,1,0.007194244604316547,1.0
gnuplot-4.4.2-xapplresdir,BM25,2,1,0.5,1.0
gnuplot-4.4.2-gnuplot_util3d_h,Classic vector model,143,1,0.006993006993006993,1.0
gnuplot-4.4.2-bool,BM25,76,1,0.013157894736842105,1.0
gnuplot-4.4.2-use_gtk,Classic vector model,157,1,0.0,0.0
gnuplot-4.4.2-faq_location,Classic vector model,22,1,0.045454545454545456,1.0
gnuplot-4.4.2-thin_plate_splines_grid,Classic vector model,71,1,0.0,0.0
gnuplot-4.4.2-djsvga,Classic vector model,2,1,0.5,1.0
gnuplot-4.4.2-helpfile,BM25,9,1,0.1111111111111111,1.0
gnuplot-4.4.2-vsusp,Classic vector model,1,1,1.0,1.0
gnuplot-4.4.2-gnuplot_ps_dir,Classic vector model,134,1,0.0,0.0
gnuplot-4.4.2-wxwidgets,BM25,5,1,0.2,1.0
gnuplot-4.4.2-_win32_ie,BM25,18,1,0.05555555555555555,1.0
gnuplot-4.4.2-have_string_h,BM25,101,1,0.009900990099009901,1.0
gnuplot-4.4.2-backup_filesystem,Classic vector model,5,1,0.2,1.0
gnuplot-4.4.2-defaultterm,Classic vector model,1,1,1.0,1.0
gnuplot-4.4.2-gpbitmap_h,BM25,2,1,0.5,1.0
gnuplot-4.4.2-have_usleep,Classic vector model,65,1,0.0,0.0
gnuplot-4.4.2-gnuplot_binedf_h,BM25,1,1,1.0,1.0
gnuplot-4.4.2-sec_offs_sys,Classic vector model,125,1,0.0,0.0
gnuplot-4.4.2-pm3d_h,Classic vector model,32,1,0.0,0.0
gnuplot-4.4.2-have_sigsetjmp,Classic vector model,66,1,0.0,0.0
gnuplot-4.4.2-action_save,Classic vector model,57,1,0.017543859649122806,1.0
gnuplot-4.4.2-have_lua,BM25,71,1,0.014084507042253521,1.0
gnuplot-4.4.2-have_strnicmp,BM25,66,1,0.015151515151515152,1.0
gnuplot-4.4.2-have_gtk,Classic vector model,68,1,0.014705882352941176,1.0
gnuplot-4.4.2-have_limits_h,BM25,68,1,0.014705882352941176,1.0
gnuplot-4.4.2-charset7bit,Classic vector model,1,1,1.0,1.0
gnuplot-4.4.2-xk_kp_right,BM25,15,1,0.06666666666666667,1.0
gnuplot-4.4.2-gpview_h,Classic vector model,2,1,0.5,1.0
gnuplot-4.4.2-gnuplot_command_h,BM25,75,1,0.013333333333333334,1.0
gnuplot-4.4.2-sequent,Classic vector model,11,1,0.0,0.0
gnuplot-4.4.2-test_time,BM25,78,1,0.01282051282051282,1.0
gnuplot-4.4.2-nans,Classic vector model,2,1,0.5,1.0
gnuplot-4.4.2-dcop_raise,BM25,14,1,0.07142857142857142,1.0
gnuplot-4.4.2-sortfunc_args,Classic vector model,20,1,0.05,1.0
gnuplot-4.4.2-have_strstr,BM25,70,1,0.014285714285714285,1.0
gnuplot-4.4.2-_aix,Classic vector model,2,1,0.5,1.0
gnuplot-4.4.2-have_strcasecmp,Classic vector model,63,1,0.0,0.0
gnuplot-4.4.2-nocwdrc,BM25,2,1,0.5,1.0
gnuplot-4.4.2-gtk_surface,BM25,28,1,0.03571428571428571,1.0
gnuplot-4.4.2-next,Classic vector model,80,1,0.0125,1.0
gnuplot-4.4.2-have_gtk28,BM25,66,1,0.015151515151515152,1.0
gnuplot-4.4.2-dirsep2,BM25,3,1,0.3333333333333333,1.0
gnuplot-4.4.2-have_kpsexpand,Classic vector model,67,1,0.014925373134328358,1.0
gnuplot-4.4.2-extended_color_specs,BM25,66,1,0.015151515151515152,1.0
gnuplot-4.4.2-ws_ex_appwindow,Classic vector model,95,1,0.0,0.0
gnuplot-4.4.2-tt2$m_deccrt3,Classic vector model,1,1,1.0,1.0
gnuplot-4.4.2-pango_version_major,BM25,18,1,0.05555555555555555,1.0
gnuplot-4.4.2-docs_xref_h,Classic vector model,15,1,0.06666666666666667,1.0
gnuplot-4.4.2-exit_failure,BM25,46,1,0.021739130434782608,1.0
gnuplot-4.4.2-have_index,Classic vector model,86,1,0.0,0.0
gnuplot-4.4.2-shelfind,BM25,1,1,1.0,1.0
gnuplot-4.4.2-s_iwusr,Classic vector model,1,1,1.0,1.0
gnuplot-4.4.2-gnupmdrv,BM25,9,1,0.1111111111111111,1.0
gnuplot-4.4.2-gnuplot_specfun_h,Classic vector model,148,1,0.006756756756756757,1.0
gnuplot-4.4.2-gnuplot_version_h,BM25,1,1,1.0,1.0
gnuplot-4.4.2-csidl_appdata,Classic vector model,3,1,0.3333333333333333,1.0
gnuplot-4.4.2-gnuplot_hidden3d_h,Classic vector model,143,1,0.0,0.0
gnuplot-4.4.2-action_init,BM25,94,1,0.010638297872340425,1.0
gnuplot-4.4.2-dbl_max,Classic vector model,91,1,0.01098901098901099,1.0
gnuplot-4.4.2-have_lgamma,BM25,66,1,0.015151515151515152,1.0
gnuplot-4.4.2-have_sys_systeminfo_h,Classic vector model,117,1,0.0,0.0
gnuplot-4.4.2-huge,BM25,27,1,0.037037037037037035,1.0
gnuplot-4.4.2-default_x11,BM25,30,1,0.03333333333333333,1.0
gnuplot-4.4.2-cygwin,BM25,3,1,0.0,0.0
gnuplot-4.4.2-s_islnk,Classic vector model,1,1,1.0,1.0
gnuplot-4.4.2-no_gih,BM25,8,1,0.125,1.0
gnuplot-4.4.2-show_alternative_diagonal,Classic vector model,58,1,0.017241379310344827,1.0
gnuplot-4.4.2-stat_macros_broken,BM25,98,1,0.01020408163265306,1.0
gnuplot-4.4.2-map_symbol,Classic vector model,61,1,0.01639344262295082,1.0
gnuplot-4.4.2-s_isblk,Classic vector model,1,1,1.0,1.0
gnuplot-4.4.2-sigint,BM25,4,1,0.25,1.0
gnuplot-4.4.2-amiga_sc_6_1,Classic vector model,127,1,0.0,0.0
gnuplot-4.4.2-lite,BM25,10,1,0.1,1.0
gnuplot-4.4.2-ansi_check_h,BM25,66,1,0.015151515151515152,1.0
gnuplot-4.4.2-have_sys_bsdtypes_h,Classic vector model,117,1,0.0,0.0
gnuplot-4.4.2-dec,Classic vector model,63,1,0.015873015873015872,1.0
gnuplot-4.4.2-xk_kp_up,Classic vector model,145,1,0.0,0.0
gnuplot-4.4.2-have_cairopdf,Classic vector model,67,1,0.014925373134328358,1.0
gnuplot-4.4.2-gnuplot_history,Classic vector model,140,1,0.0,0.0
gnuplot-4.4.2-have_gd_gif,Classic vector model,65,1,0.015384615384615385,1.0
gnuplot-4.4.2-gnuplot_binary_h,Classic vector model,154,1,0.0,0.0
gnuplot-4.4.2-gp_exception_name,Classic vector model,136,1,0.0,0.0
gnuplot-4.4.2-mousecmn_h,Classic vector model,5,1,0.2,1.0
gnuplot-4.4.2-action_get,Classic vector model,94,1,0.010638297872340425,1.0
